time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-0.489718623217,-4.53799517273,22.545792709,5.94396994703,0.0272589205562,0.0,-0.658221429578,-4.77802532048,4.63933482817,-0.159244618732,-0.0289843699256,0.0,441.60138219018955,441.08383837385253,443.6013985101591,440.2001472270143
3.780000000000003,-0.529802724652,-4.83222173607,22.8266759988,5.93488950215,0.0257406169387,0.0,-0.677721164974,-5.03028677842,4.72208799938,-0.138974155987,-0.0188099739069,0.0,477.2264140523561,478.00246040597494,478.1073388519441,479.6294418546531
3.840000000000003,-0.57088428699,-5.13988175427,23.1071879062,5.92711712839,0.0244427782719,0.0,-0.691573187058,-5.22582486671,4.62798649991,-0.115341545593,-0.0279706665967,0.0,422.6952105908896,421.904792706549,421.72446793031236,423.7445756405929
3.900000000000003,-0.612857159276,-5.46060831256,23.3851553011,5.92002703914,0.0227951686182,0.0,-0.707354236632,-5.46568323933,4.63667805122,-0.124517085842,-0.0264583589277,0.0,458.1269869861314,458.24708450381127,458.62967753563316,457.8880284448165
3.960000000000003,-0.655759263265,-5.79609910523,23.6640935992,5.91237222473,0.0206761867328,0.0,-0.722535332163,-5.71799013498,4.66018018446,-0.134536079541,-0.066162194944,0.0,467.0963290253882,463.9881765053472,465.0676586265828,464.2679187059401
4.020000000000002,-0.699458143307,-6.14575030478,23.9413706814,5.90438969425,0.0163732508945,0.0,-0.733761654688,-5.93783660009,4.58185373474,-0.130213244903,-0.0861413768154,0.0,433.97230580779626,432.2873257282889,433.51666456538976,433.86305520044135
4.080000000000001,-0.743735615628,-6.50824839012,24.2125808076,5.89679209747,0.0110355509401,0.0,-0.741770183617,-6.14626014012,4.45819771366,-0.120282138396,-0.0952963903427,0.0,418.5987278212563,417.7938896914588,418.58193178559685,419.4297686912225
4.14,-0.788414232949,-6.88346792477,24.4764345026,5.88943488343,0.00504944610207,0.0,-0.747085218953,-6.36187263868,4.33660073482,-0.127757033467,-0.110675071922,0.0,421.98716638006,420.647863921952,419.12491431264857,418.4599086999225
4.199999999999998,-0.833318427571,-7.27169666119,24.7326943309,5.88150663716,6.28139135025,0.0,-0.749230451061,-6.57994902901,4.20505704141,-0.14276405047,-0.121854585083,0.0,418.3267372656845,417.339257074857,417.44283432944684,416.11334785842604
4.259999999999997,-0.878240935898,-7.674166093,24.9832777479,5.87279483249,6.27437737846,0.0,-0.747579348957,-6.8365288798,4.14683113745,-0.150562702619,-0.10848701863,0.0,443.2093405911771,444.29452285040674,445.00422257074683,444.3454699482814
